No,file,Cd,diff,percent
1994,5ac9d85db6c0d396249cfd7cdcfe814e,0.38535389,0.0206034,0.053466179
1995,5ac9d85db6c0d396249cfd7cdcfe814e_aug,0.384612102,0.0274905,0.07147591
1996,5ad4cc3f8e191c61d31d4c555d4c5a0,0.50939491,0.0022595,0.004435655
1997,5ad4cc3f8e191c61d31d4c555d4c5a0_aug,0.508044437,0.0015777,0.003105437
1998,5ad845ccc1a5795ecc19d582c2bc11b6,0.604083538,0.0242746,0.040184177
1999,5ad845ccc1a5795ecc19d582c2bc11b6_aug,0.598282377,0.0230808,0.038578439
2000,5b0710d5e9467e847d80f0c0ccad8837,0.385114608,0.0004209,0.001092921
2001,5b1afd92c9b967a469a9b3049f3b54b5,0.348359421,0.0215802,0.061948088
2002,5b1afd92c9b967a469a9b3049f3b54b5_aug,0.349858308,0.0107212,0.030644406
2003,5b3fe515eaa63bcc53023beffe62cd72,0.305613929,0.0019959,0.006530789
2004,5b3fe515eaa63bcc53023beffe62cd72_aug,0.286901092,0.0030752,0.010718677
2005,5b4243556369155858c383066ceeaaec,0.264533131,0.0130405,0.049296283
2006,5b4243556369155858c383066ceeaaec_aug,0.260424669,0.0102408,0.039323464
2007,5b74aff38b82c58f453226473c9b5a05,0.377164475,0.0181344,0.04808088
2008,5b74aff38b82c58f453226473c9b5a05_aug,0.369713096,0.005693,0.015398427
2009,5b925881cf8678cabda733a39f84326d,0.52679405,0.0165049,0.03133084
2010,5b925881cf8678cabda733a39f84326d_aug,0.523642537,0.0226419,0.04323923
2011,5b9c875541bd914d3915c76cab6c1209,0.396933088,0.001563,0.003937691
2012,5b9c875541bd914d3915c76cab6c1209_aug,0.377373029,0.0030462,0.008072119
2013,5bab0881b7a18b12733269057ed164db,0.411015129,0.0051022,0.012413655
2014,5bab0881b7a18b12733269057ed164db_aug,0.422508406,0.0062545,0.014803256
2015,5bad87083fdd420d66741fba8bc3508e,0.667414369,0.0368718,0.055245739
2016,5bad87083fdd420d66741fba8bc3508e_aug,0.712376267,0.0697239,0.097875102
2017,5bb83a60fb8d5f45a1089359fc10d7fb_aug,0.451031071,0.0178031,0.039472003
2018,5be09d9042175a47fbfd931924135513,0.536957358,0.0083972,0.015638486
2019,5be09d9042175a47fbfd931924135513_aug,0.534154021,0.0008398,0.001572206
2020,5c29bf38845b4ecbea0f3fb9c87b9c6a,0.365329231,0.0242298,0.06632319
2021,5c29bf38845b4ecbea0f3fb9c87b9c6a_aug,0.3681488,0.0367181,0.099737117
2022,5c4bb9e23c6cd8511371f3c322b54f2c,0.505537962,0.0216153,0.042757026
2023,5c4bb9e23c6cd8511371f3c322b54f2c_aug,0.52130755,0.0396822,0.076120517
2024,5c542cd5371a631d6436916a86a90ed7,0.49970966,0.0268535,0.053738205
2025,5c542cd5371a631d6436916a86a90ed7_aug,0.505080342,0.0278704,0.055180132
2026,5c5908b7a19d8df7402ac33e676077b1,0.462350237,0.0001112,0.00024051
2027,5c5908b7a19d8df7402ac33e676077b1_aug,0.458968023,0.0004014,0.000874571
2028,5c6800df295defbe439f47486b37271e,0.319523831,0.0246543,0.077159503
2029,5c6800df295defbe439f47486b37271e_aug,0.2851525,0.0004597,0.00161212
2030,5c997a7c241190937cbd61b2affd051d,0.536404802,0.0073533,0.01370849
2031,5c997a7c241190937cbd61b2affd051d_aug,0.517088165,0.0045018,0.008706059
2032,5c9be526f3199cd487dc1da2515df8f7,0.433641812,0.0026379,0.006083131
2033,5c9be526f3199cd487dc1da2515df8f7_aug,0.447549663,0.0043841,0.009795784
2034,5cda9e169c45835063d9bfe4c7d4811a,0.320612629,0.0007484,0.002334281
2035,5cda9e169c45835063d9bfe4c7d4811a_aug,0.321473946,0.0011997,0.003731873
2036,5ce9ef613933a245538f2c6e5c51cc7e,0.368517135,0.0006472,0.001756228
2037,5d007162f01d48dd119ea2f0f7caa28,0.438877156,0.0038812,0.008843477
2038,5d007162f01d48dd119ea2f0f7caa28_aug,0.430073044,0.0034906,0.008116296
2039,5d0858f119013fc65df3c6413d40ccb2,0.36430891,0.0018269,0.0050147
2040,5d0858f119013fc65df3c6413d40ccb2_aug,0.364676506,0.0007001,0.001919784
2041,5d0a0ac4b57dabc57c4509228487875f,0.401503748,0.0003806,0.000947936
2042,5d0a0ac4b57dabc57c4509228487875f_aug,0.40883621,0.0002364,0.000578227
2043,5d0e79c02907bb8f5cde8c99e4b182f9,0.390098785,0.0083388,0.021376124
2044,5d0e79c02907bb8f5cde8c99e4b182f9_aug,0.381834827,0.0134168,0.035137706
2045,5d0fc4ae6b7b6284ce28f0f1b509eda,0.321989067,0.012337,0.038314965
2046,5d0fc4ae6b7b6284ce28f0f1b509eda_aug,0.309932417,0.0055404,0.017876155
2047,5d55e460caabadaa9ea5c205086e2a63,0.356331965,0.0206866,0.058054292
2048,5d55e460caabadaa9ea5c205086e2a63_aug,0.350410473,0.0306915,0.087587279
2049,5d6160c6e87be84631d01cb0ca6cb2e2,0.495786075,0.0165951,0.0334723
2050,5d6160c6e87be84631d01cb0ca6cb2e2_aug,0.491539935,0.0113862,0.023164344
2051,5d6bfe38c2fe8ae43f0e92e826556b8,0.386923138,0.0015427,0.003987097
2052,5d6bfe38c2fe8ae43f0e92e826556b8_aug,0.384152794,0.0020793,0.00541269
2053,5d756a52f6f361abf500cc506a763c18,0.594940423,0.0070541,0.011856817
2054,5d756a52f6f361abf500cc506a763c18_aug,0.566062288,0.0018983,0.003353518
2055,5d8476a9aecbbe1e9ec9fbf723f60ac0,0.406973535,0.0005783,0.001420977
2056,5d8476a9aecbbe1e9ec9fbf723f60ac0_aug,0.408764244,0.0044136,0.010797422
2057,5dde5594b4e9e86ce60ff101126e254,0.369212304,0.0041364,0.01120331
2058,5dde5594b4e9e86ce60ff101126e254_aug,0.365534304,0.0003203,0.000876252
2059,5df661df63465da0e7540f431cab4686,0.383120825,0.0033943,0.008859607
2060,5df661df63465da0e7540f431cab4686_aug,0.391154275,0.0063541,0.016244486
2061,5e014eb2bd03daab9fbe97de4a41d527,0.399097744,0.0036078,0.009039891
2062,5e014eb2bd03daab9fbe97de4a41d527_aug,0.402227262,0.0040935,0.010177082
2063,5e236dc6f4381ed37af61b3a12bec0aa,0.418605781,0.0034137,0.008154928
2064,5e236dc6f4381ed37af61b3a12bec0aa_aug,0.42748585,0.0095882,0.02242928
2065,5e4a1ac9bdce2766473f10e6caaeca56,0.398743129,0.0043827,0.010991287
2066,5e4a1ac9bdce2766473f10e6caaeca56_aug,0.392443427,0.0047743,0.012165575
2067,5e6ff8b1a62968e3a9b52d5cc159f2a9,0.487917921,0.0066393,0.013607412
2068,5e6ff8b1a62968e3a9b52d5cc159f2a9_aug,0.480142544,0.0015184,0.003162394
2069,5e87b04efd58cc8922412d2a728de1d5,0.295960542,0.0048129,0.016261965
2070,5e87b04efd58cc8922412d2a728de1d5_aug,0.289740358,0.009004,0.031076099
2071,5e93dfb8e4d59a0630714334794526d4,0.334569813,0.001364,0.004076877
2072,5e93dfb8e4d59a0630714334794526d4_aug,0.332421471,0.0029943,0.009007541
2073,5ebe8c53a7b1f554f445715e3bbcd7d0,0.377297131,0.0200557,0.053156248
2074,5ebe8c53a7b1f554f445715e3bbcd7d0_aug,0.365048944,0.0431439,0.118186618
2075,5ec7fa8170eee943713e820becfd99b,0.472926419,0.0010629,0.002247496
2076,5ec7fa8170eee943713e820becfd99b_aug,0.466354931,0.0006891,0.00147763
2077,5ecbcfd5f6a795c4b11647ffa4306609,0.38294811,0.0050976,0.013311464
2078,5ecbcfd5f6a795c4b11647ffa4306609_aug,0.381348179,0.0007612,0.001996076
2079,5edaef36af2826762bf75f4335c3829b,0.393356669,0.0006821,0.00173405
2080,5edaef36af2826762bf75f4335c3829b_aug,0.401284669,0.006164,0.015360667
2081,5eea43d1f7d3d3e94fa22c482c32995d,0.3547278,0.0020203,0.005695353
2082,5eea43d1f7d3d3e94fa22c482c32995d_aug,0.35524164,0.005274,0.014846233
2083,5ef0ca80ddee9c3f7e92bca298b8aefa,0.345714862,0.0093117,0.026934625
2084,5ef0ca80ddee9c3f7e92bca298b8aefa_aug,0.347586829,0.0107237,0.030851859
2085,5f4918dd477b88f6283ffcfc40c29975,0.346800175,0.0066815,0.019266138
2086,5f4918dd477b88f6283ffcfc40c29975_aug,0.349665023,0.0075882,0.021701341
2087,5f742b43bd5884c6a352068a7fd7afee,0.321275163,0.0038784,0.012071895
2088,5f742b43bd5884c6a352068a7fd7afee_aug,0.306453873,0.0087061,0.028409169
2089,5fb19e8ecfe42bd170bc1eaaf2d60138,0.337664371,0.0075509,0.022362146
2090,5fb19e8ecfe42bd170bc1eaaf2d60138_aug,0.336488419,0.0207599,0.061695734
2091,5fbabfc8cfaf651987dc1da2515df8f7,0.434600763,0.0020412,0.004696724
2092,5fbabfc8cfaf651987dc1da2515df8f7_aug,0.44668039,0.0008314,0.001861286
2093,5fe1b8a8c495575e46f8ee02bd8f9824,0.409467285,0.0016131,0.003939509
2094,5fe1b8a8c495575e46f8ee02bd8f9824_aug,0.408614321,0.001787,0.004373317
2095,5fe3753b18cb01ae1b581e1887fa67b,0.470939981,0.0107348,0.022794412
2096,5fe3753b18cb01ae1b581e1887fa67b_aug,0.446035179,0.0105452,0.023642081
2097,5fe9cca902d8135aa36fba949f601317,0.528583719,0.0049393,0.009344404
2098,5fe9cca902d8135aa36fba949f601317_aug,0.515498694,0.0210909,0.040913586
2099,6056451a4b65a12858dbdf2b5c6acfca,0.410380704,0.0008616,0.002099514
2100,6056451a4b65a12858dbdf2b5c6acfca_aug,0.417703777,0.0006548,0.001567618
2101,605be4facdcdfb194dcb1867559ba976,0.307267148,0.0052539,0.017098802
2102,605be4facdcdfb194dcb1867559ba976_aug,0.311032356,0.0037957,0.012203554
2103,60963ce07aa742382a9eb0f146e94477,0.303593856,0.0105762,0.034836673
2104,60963ce07aa742382a9eb0f146e94477_aug,0.309827877,0.0107885,0.034820947
2105,60aadbf4a0a42360ab62a01524fcb1ec,0.327289929,0.0001286,0.000392924
2106,60aadbf4a0a42360ab62a01524fcb1ec_aug,0.317558665,0.0001159,0.000364972
2107,60c6194b6f164cdc30276fff5ca3093a,0.380493644,0.0086668,0.022777779
2108,60c6194b6f164cdc30276fff5ca3093a_aug,0.374081867,0.0050563,0.01351656
2109,60d123b24aa3ace4672601793664460d,0.36119259,0.0025488,0.007056623
2110,60d123b24aa3ace4672601793664460d_aug,0.355575885,0.0008955,0.00251845
2111,60ebbfb2f04fcb30533de439fe9c361e,0.387496444,0.0073123,0.018870625
2112,60ebbfb2f04fcb30533de439fe9c361e_aug,0.396298583,0.0085406,0.021550922
2113,61348ed95aac6b3799cbdd78ced2546_aug,0.378286135,0.009258,0.024473538
2114,614d683fa574cd817fea5423f91210c9,0.398015138,0.0086847,0.021820024
2115,614d683fa574cd817fea5423f91210c9_aug,0.400982006,0.0081908,0.020426852
2116,6165a435160e69bef997a8fb55b67177,0.524202506,0.0047028,0.008971342
2117,6165a435160e69bef997a8fb55b67177_aug,0.520819265,0.0040344,0.007746257
2118,6188f5bafcd88523215d73d375c978d5,0.337384498,0.0201884,0.05983796
2119,6188f5bafcd88523215d73d375c978d5_aug,0.336416281,0.0014661,0.004357994
2120,6189466a39cfb1d028ccbb4eb8965b05,0.433052685,0.0238046,0.054969293
2121,6189466a39cfb1d028ccbb4eb8965b05_aug,0.435863808,0.0245932,0.056424047
2122,618e8b78bfa803dab1bb46d2556ba67d,0.44159626,0.049809,0.112793075
2123,618e8b78bfa803dab1bb46d2556ba67d_aug,0.4369837,0.0480318,0.109916686
2124,61c4db4cd886250f473f10e6caaeca56,0.390659496,0.0005599,0.001433217
2125,61c4db4cd886250f473f10e6caaeca56_aug,0.38957626,0.0001325,0.000340113
2126,61e1b631dbd3d6b67d78cc65dbe486c0,0.587702088,0.0304435,0.051800905
2127,61e1b631dbd3d6b67d78cc65dbe486c0_aug,0.595874506,0.093516,0.156939085
2128,61f70557b8bda7422ee0f9a97b71d505,0.449567713,0.0139548,0.031040485
2129,61f70557b8bda7422ee0f9a97b71d505_aug,0.468400806,0.0135026,0.028827021
2130,61ff6beffb91b6a82a9eb0f146e94477,0.397107056,0.0122914,0.030952359
2131,61ff6beffb91b6a82a9eb0f146e94477_aug,0.398935642,0.0057283,0.014358958
2132,6208c5fcc94fb6ddafec9b6a5ecfd79d,0.450428108,0.0098915,0.021960219
2133,6208c5fcc94fb6ddafec9b6a5ecfd79d_aug,0.452275527,0.0062521,0.013823653
2134,620e8aac415e9805ea752ba39dde460,0.344667133,0.0181149,0.052557666
2135,620e8aac415e9805ea752ba39dde460_aug,0.339260371,0.013242,0.039031968
2136,62128b128c9a54c6389cb55d070b61d3,0.448638112,0.0091295,0.020349363
2137,62128b128c9a54c6389cb55d070b61d3_aug,0.444659915,0.0089731,0.020179692
2138,6232fe1824a6d1775b72003cd427d0c1_aug,0.379930662,0.0181653,0.047812145
2139,62594eba0f2e014c3afc1448e73cf8fa,0.507841685,0.0295723,0.058231336
2140,62594eba0f2e014c3afc1448e73cf8fa_aug,0.508831217,0.0223128,0.043851083
2141,626a407fd0fa17d3aa1fca93ac59c77e,0.546521379,0.0023026,0.004213193
2142,626a407fd0fa17d3aa1fca93ac59c77e_aug,0.550805827,0.0093955,0.017057735
2143,626a72bf666ec7ed2a379e66bbd47e14_aug,0.283800529,0.0147904,0.052115477
2144,626d2837c66ddf8bbdd9f66b16772d99,0.702277319,0.0194294,0.027666279
2145,626d2837c66ddf8bbdd9f66b16772d99_aug,0.708472642,0.0809058,0.114197494
2146,629b39811969c5ff238f0f7b0b25ca61,0.406208654,0.0126151,0.031055715
2147,629b39811969c5ff238f0f7b0b25ca61_aug,0.402206202,0.0176184,0.043804397
2148,629ddd33f4337c01ea32020ecba440c1,0.313808348,0.0004603,0.001466819
2149,629ddd33f4337c01ea32020ecba440c1_aug,0.329613652,0.0055583,0.016863076
2150,62a7e17ce83e2f9cc0ed6ec757ca50f5,0.480912385,0.0196454,0.040850268
2151,62a7e17ce83e2f9cc0ed6ec757ca50f5_aug,0.48799546,0.0078138,0.016012034
2152,62ae93b7dc17bcccc2876b98c07c9251,0.521216102,0.0406873,0.078062247
2153,62ae93b7dc17bcccc2876b98c07c9251_aug,0.516903079,0.0091696,0.017739496
2154,62f2dd810d531630d0fa2ac29df954d,0.448005471,0.0069883,0.015598693
2155,62f2dd810d531630d0fa2ac29df954d_aug,0.445317042,0.0097912,0.021987032
2156,63256979051ad6a378687364338287b,0.367383317,0.0303801,0.082693194
2157,63256979051ad6a378687364338287b_aug,0.367063215,0.0216684,0.059031794
2158,6333b9c777384ad14362be10a3fc8255,0.363656746,0.0126527,0.034792975
2159,6333b9c777384ad14362be10a3fc8255_aug,0.352982627,0.0187527,0.053126411
2160,6365ee4eaa3847f7afe1d4530f4c6e24,0.322339788,0.0001744,0.000541044
2161,6365ee4eaa3847f7afe1d4530f4c6e24_aug,0.328085642,0.0041679,0.012703695
2162,63950eb0e6b2adf56171d14862875338,0.367265808,0.005462,0.014872062
2163,63950eb0e6b2adf56171d14862875338_aug,0.369008562,0.0072083,0.019534235
2164,63cc90709837d314a0b2db16370345f0,0.430763254,0.0008717,0.002023617
2165,63cc90709837d314a0b2db16370345f0_aug,0.444419927,0.0020909,0.004704785
2166,63dceacb54c3c170fc7fcf88dfdc47f1,0.338752715,0.0031678,0.009351364
2167,63dceacb54c3c170fc7fcf88dfdc47f1_aug,0.351422465,0.0107234,0.03051427
2168,642b4f6a2ce0e388284432ce2f42f498,0.321909483,0.0044591,0.013852031
2169,642b4f6a2ce0e388284432ce2f42f498_aug,0.334659785,0.01701,0.050827738
2170,6436abfb0c70c81956ffccfd33efbc84,0.451979294,0.0635122,0.140520154
2171,6436abfb0c70c81956ffccfd33efbc84_aug,0.451306323,0.0472839,0.104771189
2172,6484f47000021ee5627014ff98c41eb1,0.437351037,0.0042177,0.009643741
2173,6484f47000021ee5627014ff98c41eb1_aug,0.447078519,0.0044337,0.00991705
2174,64d14947b1271070e1226702db7c00f7,0.482373256,0.0234268,0.048565711
2175,64d14947b1271070e1226702db7c00f7_aug,0.481613921,0.0302196,0.062746525
2176,64ea044763ab4d742a9eb0f146e94477,0.407590746,0.0252039,0.061836291
2177,64ea044763ab4d742a9eb0f146e94477_aug,0.400219896,0.0236058,0.058982075
2178,64f940ade3f61f976a106c3e1a10b659,0.425290721,0.0144333,0.033937491
2179,64f940ade3f61f976a106c3e1a10b659_aug,0.410622965,0.0099846,0.024315737
2180,6543482638bf334adb8e64a703891148,0.367733442,0.0025381,0.00690201
2181,6543482638bf334adb8e64a703891148_aug,0.368622708,0.0012233,0.003318569
2182,654bf6800566c8ed95b02c654da6c998,0.395855992,0.0046827,0.011829302
2183,654bf6800566c8ed95b02c654da6c998_aug,0.35153641,0.0036783,0.010463497
2184,6559d59dcec269e4a1226735ced6bdc7,0.38158574,0.0144977,0.037993296
2185,6559d59dcec269e4a1226735ced6bdc7_aug,0.398388708,0.0181504,0.045559524
2186,655c25c9a397c7965a30f4aa03635c5a,0.43499354,0.0218243,0.05017155
2187,655c25c9a397c7965a30f4aa03635c5a_aug,0.44257239,0.0178621,0.040359725
2188,657ea4181e337213fa7c23b34a0b219,0.390339754,0.0065461,0.016770262
2189,657ea4181e337213fa7c23b34a0b219_aug,0.387947542,0.0246523,0.063545447
2190,659fb4b29b69fa2375faf1fb7726e,0.340722648,0.007635,0.022408255
2191,659fb4b29b69fa2375faf1fb7726e_aug,0.34041111,0.0034011,0.009991155
2192,65a4470657a736497c868c9d7b6906fc,0.290395188,0.0131704,0.045353369
2193,65a4470657a736497c868c9d7b6906fc_aug,0.291207517,0.0197637,0.067868097
2194,65c802e436604ec5365737caeee365bd,0.407669979,0.0058469,0.014342238
2195,65c802e436604ec5365737caeee365bd_aug,0.389467427,0.0049617,0.012739705
2196,65ccd33df41999496d6573f48a06281_aug,0.515446412,0.0212871,0.041298377
2197,65ea0311528b1e5f16abce8cb03e7794,0.445862075,0.0408942,0.091719396
2198,65ea0311528b1e5f16abce8cb03e7794_aug,0.474512469,0.0564552,0.118975166
2199,6615a61a799c144e84306f3bf0a1f2d7,0.439970665,0.0378912,0.086122105
2200,6615a61a799c144e84306f3bf0a1f2d7_aug,0.452251065,0.0028462,0.006293407
2201,662cd6478fa3dd482d7d789814cae761,0.371882906,0.004474,0.012030669
2202,662cd6478fa3dd482d7d789814cae761_aug,0.367809346,0.0026835,0.007295899
2203,668536943b099062e7ab8efcec03695,0.326842535,0.0054795,0.016764954
2204,668536943b099062e7ab8efcec03695_aug,0.310043642,0.0092703,0.029899984
2205,669974eb491f2bf7f8883e486ec8cb7,0.339818744,0.0003149,0.00092667
2206,669974eb491f2bf7f8883e486ec8cb7_aug,0.341139885,0.0002646,0.000775635
2207,66baad4c6e4bfa08cfd826dd468a5497,0.298597448,0.0021265,0.007121628
2208,66baad4c6e4bfa08cfd826dd468a5497_aug,0.301612885,0.001206,0.003998503
2209,66bdbc812bd0a196e194052f3f12cb2e_aug,0.360626902,0.000131,0.000363256
2210,66be76d60405c58ae02ca9d4b3cbc724,0.416548742,0.0516507,0.123996773
2211,66be76d60405c58ae02ca9d4b3cbc724_aug,0.434215327,0.0073411,0.016906589
2212,66ec178618358720a1908e873a51e785,0.421740698,0.0172617,0.040929652
2213,66ec178618358720a1908e873a51e785_aug,0.415748658,0.0067585,0.016256216
2214,6710c87e34056a29aa69dfdc5532bb13,0.323654229,0.0010965,0.003387875
2215,6710c87e34056a29aa69dfdc5532bb13_aug,0.304815117,0.0010011,0.003284286
2216,6720726ffbf172a0419e8533b289b3d2,0.359555125,0.0071554,0.019900704
2217,6720726ffbf172a0419e8533b289b3d2_aug,0.365601887,0.0226673,0.061999954
2218,6749e5a1458ead5abda733a39f84326d,0.489153487,0.0123306,0.025208039
2219,6749e5a1458ead5abda733a39f84326d_aug,0.490415704,0.0047542,0.009694225
2220,676c76d861be835ca592cf90fabddd34,0.434418652,0.0189817,0.043694487
2221,676c76d861be835ca592cf90fabddd34_aug,0.432655196,0.0132491,0.030622769
2222,676e3e6067fc1b065552c4ac8607d25,0.421198937,0.001648,0.00391264
2223,676e3e6067fc1b065552c4ac8607d25_aug,0.473317996,0.0142705,0.030149921
2224,677067c0631c10b2eed497fa41a4f01a,0.395054813,0.0342722,0.086753025
2225,677067c0631c10b2eed497fa41a4f01a_aug,0.360117062,0.0240724,0.066846041
2226,6782126a676ca77d7a04ba129c539b64,0.315298327,8.43E-05,0.000267366
2227,6782126a676ca77d7a04ba129c539b64_aug,0.319959383,0.0005567,0.001739908
2228,678449f879f960032854084cc546ed81,0.303908458,0.0093524,0.03077374
2229,678449f879f960032854084cc546ed81_aug,0.3075154,0.0121846,0.039622731
2230,678d99df40883e4bac94768c3754c895,0.400410281,0.0005846,0.001460002
2231,678d99df40883e4bac94768c3754c895_aug,0.396589462,0.0020002,0.005043503
2232,679a25d96d21cae4a7feb903e89a6153,0.419706796,0.0053901,0.012842537
2233,679a25d96d21cae4a7feb903e89a6153_aug,0.435840046,0.0172245,0.039520233
2234,67a8295bcf5f665f1ae15de560a2063,0.434949017,0.0025383,0.005835856
2235,67a8295bcf5f665f1ae15de560a2063_aug,0.432854813,0.0001543,0.000356471
2236,67aebe9ff1f103e18d1e606155667e23,0.402814506,0.0067991,0.016878985
2237,67aebe9ff1f103e18d1e606155667e23_aug,0.412290817,0.010931,0.026512839
2238,67e2f8985a28e895a592cf90fabddd34,0.47489155,0.0188584,0.039710961
2239,67e2f8985a28e895a592cf90fabddd34_aug,0.459379535,0.0028372,0.006176157
2240,67ec617aa2352596ce6bb1d0811960f,0.449698267,0.0133717,0.029734827
2241,67ec617aa2352596ce6bb1d0811960f_aug,0.453840902,0.0368061,0.081099125
2242,67f7d242b3cf79c02f20449572a3a77c,0.332712871,0.0005905,0.001774804
2243,67f7d242b3cf79c02f20449572a3a77c_aug,0.341405306,0.0031724,0.009292181
2244,685f2b388b018ab78cab9eeff9aeaee2,0.308800783,0.018903,0.061214223
2245,685f2b388b018ab78cab9eeff9aeaee2_aug,0.310960346,0.008176,0.026292742
2246,687a47bf4b5214365725efa9bc40f2a1,0.400397358,0.0007581,0.001893369
2247,687a47bf4b5214365725efa9bc40f2a1_aug,0.384457806,0.0071095,0.018492276
2248,6886ce356ab7b236758479613b735cc,0.45794486,0.0067155,0.014664429
2249,6886ce356ab7b236758479613b735cc_aug,0.462818317,0.0112752,0.024362044
2250,68b4a03cd8d49553e98e65cfc071e8a0,0.427874973,0.0031006,0.007246509
2251,68b4a03cd8d49553e98e65cfc071e8a0_aug,0.422616706,0.0038197,0.009038213
2252,68b62b9b9d49f262b12ea83455b0f44,0.41648474,0.011061,0.026557996
2253,68b62b9b9d49f262b12ea83455b0f44_aug,0.413541881,0.0104563,0.025284743
2254,68c2eadead42fc2143f0e92e826556b8,0.403066248,0.0009664,0.002397621
2255,68c2eadead42fc2143f0e92e826556b8_aug,0.390359387,0.0005361,0.00137335
2256,68f06cde1b907c44e9e6d625d754e501,0.409560406,0.0008256,0.00201582
2257,68f06cde1b907c44e9e6d625d754e501_aug,0.425741129,0.0107744,0.025307398
2258,69195207144c7144623ee9b530784981,0.393676588,0.0086317,0.021925866
2259,695bc26f67e001e65bcdedfa3370f5e1,0.336434063,0.0023111,0.0068694
2260,695bc26f67e001e65bcdedfa3370f5e1_aug,0.3276603,0.0038756,0.011828104
2261,6994dc061e5c3421f78a1a0fc1c3959c,0.391959831,0.0065318,0.016664463
2262,6994dc061e5c3421f78a1a0fc1c3959c_aug,0.394247567,0.0011082,0.002810924
2263,69986baabb9cfdd1b1bb46d2556ba67d,0.390025319,0.0044944,0.011523354
2264,69986baabb9cfdd1b1bb46d2556ba67d_aug,0.389869188,0.0089021,0.022833556
2265,6a13836c3bc23bf316d7d2293315a234,0.49259591,0.0023943,0.004860576
2266,6a13836c3bc23bf316d7d2293315a234_aug,0.506264542,0.0053084,0.010485427
2267,6a2f939e549e3bbecbd583099e67e928,0.4832828,0.0090816,0.018791482
2268,6a2f939e549e3bbecbd583099e67e928_aug,0.474424419,0.0029459,0.006209419
2269,6a608fdd1f05b693a65fdfc95e49aa37,0.310603158,0.0003458,0.001113318
2270,6a608fdd1f05b693a65fdfc95e49aa37_aug,0.327957373,0.0001909,0.000582088
2271,6a737d71a4c4d81958943aeb17f0d326,0.522769446,0.0021498,0.004112329
2272,6a8058611e45e7d243ff4cf09319bd2_aug,0.342749367,0.0174184,0.050819642
2273,6a81b52d03080172ea7256175786076,0.426410946,0.0159628,0.037435249
2274,6a81b52d03080172ea7256175786076_aug,0.436598948,0.0090981,0.020838575
2275,6aa2eeda6a8c1a699f513ca447c62ccb,0.585520119,0.0594412,0.101518629
2276,6aa2eeda6a8c1a699f513ca447c62ccb_aug,0.622556704,0.0442957,0.07115127
2277,6aa9f8f2527b61ed391129f99c1239a0,0.307346296,0.0103819,0.033779161
2278,6aa9f8f2527b61ed391129f99c1239a0_aug,0.310431381,0.0098483,0.031724563
2279,6ab83c89f7ae2083f6dfd83e0e2db3c4_aug,0.329364112,0.0037688,0.011442655
2280,6acb271397e6f9b9e858db1dc3499392,0.464646283,0.0030517,0.006567792
2281,6acb271397e6f9b9e858db1dc3499392_aug,0.4514174,0.0004756,0.00105357
2282,6ad04885aa931304a324deea8acbeebe,0.354744152,0.0014754,0.004159054
2283,6ad04885aa931304a324deea8acbeebe_aug,0.355676123,0.0012759,0.003587252
2284,6ad6ad4a8098970a6acaa294b899272,0.396888313,0.0052392,0.013200691
2285,6ad6ad4a8098970a6acaa294b899272_aug,0.392424827,6.35E-05,0.000161814
2286,6aef84dbaa69dfd8becf71e2e014ff6f_aug,0.522569513,0.0267191,0.051130231
2287,6af177bc78ee06a0e8acba6ad3725ca8,0.381171417,0.0034112,0.008949254
